,,,,,,,,,,,,,,,
,Raid the Vault,,,,,,,,,,,,,,
,As a shadow you can participate in raiding the vault to steal a lot of gold and HILTS (and sometimes legendary items) from the Immortal Vault,,,,,,,,,,,,,,
,After 7 runs (if you open 40 chests) you have earned your weekly cap of gold and bonus HILTS and you will only receive 30 HILTS in subsequent runs (up to the weekly total cap of 350),,,,,,,,,,,,,,
,If you dont want to engage in PVP Fights you should leave the Vault after completing Level 3,,,,,,,,,,,,,,
,If you want to fight the Immortals you should not open chests on Level 4 because if you loose the loot will be gone for your clan members as well,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Rewards per run - 7 runs until weekly Gold / Bonus HILT Cap,,,,,,,,,,,,,,
,Run,Chests,Gold,Bonus HILT,HILT,,,,,,,,,,
,1,6,108.000,270,30,,,,,,,,,,
,2,12,108.000,270,30,,,,,,,,,,
,3,18,108.000,270,30,,,,,,,,,,
,4,24,108.000,270,30,,,,,,,,,,
,5,30,108.000,270,30,,,,,,,,,,
,6,36,108.000,270,30,,,,,,,,,,
,7,40,72.000,190,30,,,,,,,,,,
,8,0,0,0,30,,,,,,,,,,
,9,0,0,0,30,,,,,,,,,,
,10,0,0,0,30,,,,,,,,,,
,11,0,0,0,30,,,,,,,,,,
,12,0,0,0,20,,,,,,,,,,
,,,720.000,1810,350,,,,,,,,,,
,,,,,,,,,,,,,,,
,Raiding the Vault (without PVP) is the fastest way to earn HILTS and also complete all your Shadow Missions for the week in a short period of time,,,,,,,,,,,,,,
,Key Features and Mechanics,,,,,,,,,,,,,,
,Four-Player Teams: you can only enter the Vault in a party of 4,,,,,,,,,,,,,,
,"Three Key Floors (with a Bonus Fourth): The most crucial floors are the first three, where essence is primarily located. The fourth floor is a bonus floor with additional chests and a higher chance of encountering defending Immortals.",,,,,,,,,,,,,,
,No Cooldown Between Runs: The 3-minute cooldown between Raid the Vault attempts has been removed. Shadows can now run the Vault back-to-back.,,,,,,,,,,,,,,
,Alarm System: Triggering alarms by lingering too long without killing the wardens alerts the Immortals.,,,,,,,,,,,,,,
,"Immortal Defense (Counter-Raid): When alarmed, Immortals can enter their Vault to defend against Shadow raiders, leading to PvP encounters.",,,,,,,,,,,,,,
,"Chest Locking: When Immortals enter the Vault to defend, the chests become locked. Shadows must defeat the Immortals to loot these locked chests.",,,,,,,,,,,,,,
,"Vault Rank: The Immortal Vault now has ranks, increasing the number of Wardens (stronger Sentinels) present, making it more challenging for Shadows to clear quickly and steal essence.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Path of Blood,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,"Path of Blood is a solo, progressive challenge available exclusively to the Shadows faction.",,,,,,,,,,,,,,
,"Located in the Court of Whispers, players ascend through 100 increasingly difficult floors, each requiring the defeat of a set of enemies within a time limit. ",,,,,,,,,,,,,,
,It is recommended to do this activity first thing when you become a shadow to increase your shadow rank quickly,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,Progressive Difficulty (100 Floors): Players start at Floor 1 and must clear each floor sequentially to advance. The combat rating and the number and types of enemies increase significantly with each subsequent floor.,,,,,,,,,,,,,,
,Timed Challenges: Each floor presents a time limit within which all enemies must be defeated to progress to the next. Failing to clear a floor within the time limit requires repeating it.,,,,,,,,,,,,,,
,"Combat Rating Check: While it's possible to clear floors with a lower combat rating than recommended, having a sufficient combat rating makes the challenge significantly easier. ",,,,,,,,,,,,,,
,"Floor Skips: the game allows you to skip multiple floors (10), making it faster to complete",,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,"Marks: Clearing each floor rewards Marks, which contribute to your personal Shadow Rank. Increasing your Shadow Rank unlocks various benefits and passive bonuses within the Shadow faction.",,,,,,,,,,,,,,
,"Hilts: Significant amounts of Hilts are awarded for reaching certain milestone floors (e.g., every 5 or 10 floors). Hilts are a valuable currency used to purchase various items, including Legendary items and Crests.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Rewards,All 100 Levels,,,,,,,,,,,,,
,Shadow Marks,6.700,,,,,,,,,,,,,
,EXP,2.093.637,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Shadow War,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,The Battle works like the Alley of Blood Limited-Time-Event,,,,,,,,,,,,,,
,Alley of Blood,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,"When the Cycle of Strife gets into the Gathering Phase, Shadow Clans compete against each other in Shadow War Battles.",,,,,,,,,,,,,,
,The Diablo Immortal Shadow War is split into tournament-style brackets consisting of two playoff rounds between opposing clans.,,,,,,,,,,,,,,
,"In order to decide which clans face off against each other, the groups in each bracket are split into three ranks, A through C. ",,,,,,,,,,,,,,
,"Initially, your clan’s rank in the Shadow War will match its rank within the Shadows faction, but this will change based on your clan’s victories and losses in subsequent battles.",,,,,,,,,,,,,,
,"Clans will compete in 2 matches per week, earning points for each match that they win. Moving away from a traditional bracket, this means that there will be no eliminations,",,,,,,,,,,,,,,
,"and Clans will be matched against other Clans with similar points totals. Clans will earn 3 points for a win, and 1 point for a loss.",,,,,,,,,,,,,,
,"The top ten Clans with the highest scores at the end of the tournament will be greatly rewarded, with Clans that finish from 11-20 earning hearty rewards as well.",,,,,,,,,,,,,,
,"Registration: Registration for the Shadow War begins each week on Monday, 3 a.m.—Tuesday, 9 p.m. local server time. Each Clan will need 30 players to register. ",,,,,,,,,,,,,,
,"If you meet the requirements, you’ll register automatically but can switch back to manual registration if wanted.",,,,,,,,,,,,,,
,"Matchmaking Rules: If two Clans have already faced off against each other in the previous round, you’re far less likely to play against them in the following rounds.",,,,,,,,,,,,,,
,"Clans that are ranked in the top 10 are placed in a protected matchmaking pool. When there’s multiple potential opponents with similar point totals, the matchmaking system will prioritize",,,,,,,,,,,,,,
,"matching you against opponents ranked 11 or lower, whoever's points are closest.",,,,,,,,,,,,,,
,"Rewards: The top 10 Clans will earn Legendary Crests for each members, while the following Clans who finish 11—20 will earn a Legendary Crest Voucher which allows you to purchase a Legendary Crest",,,,,,,,,,,,,,
, from the Hilts Trader until 9 p.m. local server time the following Saturday.,,,,,,,,,,,,,,
,The event starts at 7:30 p.m. server time on Thursdays for the Preliminary Round and 7:30 p.m. server time on Saturdays for the Final and Third Place Playoff Rounds. ,,,,,,,,,,,,,,
,The countdown to the Shadow War's beginning will start at 7:30 p.m. server time. You have 10min to prepare,,,,,,,,,,,,,,
,The feature decides the top ten dark clans that go on to the Cycle of Strife.,,,,,,,,,,,,,,
,Rewards: Players that engage in the Shadow War are rewarded with experience and a guaranteed random Legendary item (you get this in the mail - keep it for paragon pushes),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Vigil of Blades,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,Vigil of Blades is a weekly PvP event that takes place during the first three weeks of a new Immortal reign. It pits the top Shadow Clans against the Immortals in a series of 8v8 matches. ,,,,,,,,,,,,,,
,The faction that wins the majority of these matches gains a significant damage and health buff that will aid them in the upcoming Rite of Exile.,,,,,,,,,,,,,,
,The Battle itself works like the Alley of Blood Limited-Time-Event,,,,,,,,,,,,,,
,Alley of Blood,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,"Weekly Event (Early Immortal Reign): This event occurs once per week, specifically during the initial phase of a new Immortal reign (weeks 1, 2, and 3).",,,,,,,,,,,,,,
,Top Shadow Clans vs. Immortals: The 3 highest-ranking Shadow Clans (by Ranking on Tuesday evening) participate against teams formed by the current Immortal faction.,,,,,,,,,,,,,,
,Series of 8v8 Matches: The event consists of multiple 8v8 matches between the participating Shadow and Immortal teams.,,,,,,,,,,,,,,
,Point-Based Scoring: Winning matches awards points to the respective faction. There are 4 rows with 3 Matches in each row.,,,,,,,,,,,,,,
,"Matches in the first row award 8 points, second raw 4 points, third row 2 points and fourth row 1 point. So there is a total of 3x(8+4+2+1) = 45 Points. Whoever gets 23 Points or more wins.",,,,,,,,,,,,,,
,In order to win the Vigil of Blades a faction needs to win 2 battles out of the 3.,,,,,,,,,,,,,,
,Buff for Rite of Exile: The primary purpose of Vigil of Blades is to determine which faction (Shadows or Immortals) will receive a significant damage and health buff for the Rite of Exile,,,,,,,,,,,,,,
, that follows in later weeks. The faction that accumulates the most points by winning matches gains this advantage.,,,,,,,,,,,,,,
,"The Buff for each won battle is +4%, so a total of +12% damage and life buff is possible if a faction manages to win all 3 weeks - which is a huge advantage",,,,,,,,,,,,,,
,"Spectator Mode and Predictions: All players on the server can spectate the Vigil of Blades matches. There's also a prediction system where players can bet on which faction they believe will win, ",,,,,,,,,,,,,,
,earning HILT rewards for correct predictions.,,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,Damage and Health Buff for Rite of Exile: The winning faction (Shadows or Immortals) gains a valuable +4% damage and health buff that will be active for their participants in the subsequent Rite of Exile. ,,,,,,,,,,,,,,
,This is the primary reward and significantly impacts the outcome of the final battle for control.,,,,,,,,,,,,,,
,Rewards for Participants: Players participating in the Vigil of Blades receive Rewards in the Mail similar to Shadow Wars,,,,,,,,,,,,,,
,Rewards for Correct Predictions: Players who correctly predict the winning faction in the Vigil of Blades receive HILT rewards,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Rite of Exile,,,,,,,,,,,,,,
,"The culmination of the Cycle of Strife, the Diablo Immortal Rite of Exile sees the top ten Dark Clans face off against the Diablo Immortal Immortals faction.",,,,,,,,,,,,,,
,The Dark Clans use this opportunity to try and overthrow the server’s reigning clan and become the new Immortals.,,,,,,,,,,,,,,
,The Rite of Exile always takes place on Sundays at 8pm server time in the 4th week of the Immortal reign,,,,,,,,,,,,,,
,There are three stages to the Rite of Exile (below),,,,,,,,,,,,,,
,"If the Shadows lose during any stage of the Rite of Exile, the reign of the current Immortals continues, forcing the Shadows to try again the following week.",,,,,,,,,,,,,,
,"The Rite of Exile can be attempted 4 times until the Shadows, inevitably, win in week 7.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Rite of Exile (First Phase),,,,,,,,,,,,,,
,"The initial Rite of Exile phase sees the top ten Dark Clans each send their eight best fighters into an 8v8 battle against eight Immortals, for a total of ten simultaneous 8v8 fights. ",,,,,,,,,,,,,,
,"These fights take place on the standard battlegrounds map, and involve sub-objectives such as escorting statues to new locations, and destroying key objectives on the map. ",,,,,,,,,,,,,,
,"In Week 4, Shadows need to win 6 out of 10 matches to get to the Second Phase",,,,,,,,,,,,,,
,"In Week 5, Shadows need to win 5 out of 10 matches to get to the Second Phase",,,,,,,,,,,,,,
,"In Week 6, Shadows need to win 4 out of 10 matches to get to the Second Phase",,,,,,,,,,,,,,
,"In Week 7 the Immortal Reign will be over BUT if Shadows win 4 out of 10 matches , the Immortals cannot achieve a ""blessed reign""",,,,,,,,,,,,,,
,Immortals: The Immortals should focus on getting at least 6 good teams together and match them against the weakest Shadow Clans to win the overall fights,,,,,,,,,,,,,,
,Shadows: Each Clan should bring their strongest team to have the best chances,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Challenge of the Immortal (Second Phase),,,,,,,,,,,,,,
,"All participating Shadow Clan Leaders have to choose 2 Clan Members to fight alongside them in a large-scale 30vs1 battle against the Immortal Leader, known as Challenge of the Immortal.",,,,,,,,,,,,,,
,"The Immortal is transformed into a powerful raid boss with special abilities, and the Shadows need to defeat the Immortal before the time runs out or a death cap is reached. ",,,,,,,,,,,,,,
,"If the Shadows win, they enter the final phase.",,,,,,,,,,,,,,
,"Strategy:  No real strategy here, just try to kill as many Shadows as possible. Most likely the Shadows will win this fight",,,,,,,,,,,,,,
,Shadows: Since this fight will most likely be won you should already focus on the final battle. Try not to get your Gladiator/Savior procced and look for a,,,,,,,,,,,,,,
,"nice place to ""hide"" in any of the corners, along or in close proximity to allied clans. ",,,,,,,,,,,,,,
,Ranged Classes are at an advantage here because the Immortal has mostly melee attacks,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,The Final Battle ( Third Phase),,,,,,,,,,,,,,
,"After the Immortal is beaten, all 30 players are immediately resurrected and fight in a battle royale against each other, ",,,,,,,,,,,,,,
,"and the winner claims the Eternal Crown. The leader of the Dark Clan the winner belongs to then becomes the new Immortal, ",,,,,,,,,,,,,,
,and their clan also forms the core of the Immortals faction going into the new Cycle of Strife.,,,,,,,,,,,,,,
,"Once the latest iteration of the Immortals has been assembled, the current Cycle of Strife officially ends and a new one begins.",,,,,,,,,,,,,,
,"This process automatically disbands every other Dark Clan, and the Shadows players that didn’t join the new Immortals faction become",,,,,,,,,,,,,,
,adventurers once again.,,,,,,,,,,,,,,
,"Shadows: Try to stay out of fights as long as possible. Stay together, try to avoid ""friendly fire"" with allied clans and try to take advantage of players that are vulnerable after fighting other players",,,,,,,,,,,,,,
,"Having a clear strategy for this fight is crucial because although there will be allied clans fighting in this battle, all players except for your own clan members are considered enemies on the plattform, ",,,,,,,,,,,,,,
,"so auto-attacks, AoE Damage or aggressive pets will eventually hit your allies - be careful and fight smart",,,,,,,,,,,,,,
,"You need a significant distance from enemies to use the bandage for healing, so always communicate and make sure there is a safe space to heal for retreating allies",,,,,,,,,,,,,,
,"Classes with high survivability are at an advantage here (Barbarians, Necromancer, Tempest, Monk)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Blessed Reign / Immortal Cloak Reward,,,,,,,,,,,,,,
,"A Blessed Reign is the ultimate achievement for the Immortal faction, signifying a full seven weeks of successful defense against the ",,,,,,,,,,,,,,
,"Shadow uprising. It is primarily achieved by consistently winning the Rite of Exile and surviving the Challenge of the Immortal, granting exclusive cosmetic rewards",,,,,,,,,,,,,,
,Each subsequent successful Blessed Reign unlocks an upgraded version of the Blessed Reign cloak.,,,,,,,,,,,,,,
,4 Weeks (can include non-blessed reigns): Burning Cloak of the Resilient,,,,,,,,,,,,,,
,7 Weeks (achieving the first Blessed Reign): Immortal Veteran Cosmetic,,,,,,,,,,,,,,
,10 Weeks (cumulative reign): Burning Cloak of the Enduring,,,,,,,,,,,,,,
,14 Weeks (cumulative reign): Burning Cloak of the Defiant,,,,,,,,,,,,,,
,21 Weeks (cumulative reign): Immortal Legacy Cosmetic,,,,,,,,,,,,,,
,28 Weeks with 4 Blessed Reigns: Burning Cloak of the Unending,,,,,,,,,,,,,,
,42 Weeks with 6 Blessed Reigns: Burning Cloak of the Eternal,,,,,,,,,,,,,,
,63 Weeks with 8 Blessed Reigns: Burning Cloak of the Boundless,,,,,,,,,,,,,,
,98 Weeks with 11 Blessed Reigns: Burning Cloak of the Immortal,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Kion's Ordeal,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,"Kion's Ordeal is a cooperative, large-scale raid available exclusively to members of the Immortal faction. Led by the Immortal Leader or Lieutenants, up to 48 Immortals participate in a coordinated effort to defeat ",,,,,,,,,,,,,,
,"four powerful Tormentors (bosses) within a limited time. The core gameplay involves splitting into smaller groups to engage each boss simultaneously, strategically managing their health to defeat them close together,",,,,,,,,,,,,,,
,and ultimately earning rewards and a powerful buff for the Immortal reign.,,,,,,,,,,,,,,
,"After the Tormentors have been killed all participants have a chance of winning extra legendary items by standing in circles for 4 rounds of an ""item lottery"". The circles indicate what kind of gear you could be winning. ",,,,,,,,,,,,,,
,"Points are awarded randomly, whoever gets the most out of the people standing in the same circle (between 0 and 102) wins the item",,,,,,,,,,,,,,
,"it's generally one pick per Immortal across all four rounds (thats how most clans do it). This means if you are lucky enough to be selected in the first round, you won't get another pick in subsequent rounds.",,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,"Large-Scale Cooperative Raid (Up to 48 Players): A significant number of Immortals can participate in a single run, emphasizing the strength and unity of the ruling faction.",,,,,,,,,,,,,,
,Four Boss Encounters (Tormentors): The raid features four distinct bosses that must be defeated. These bosses have their own unique abilities and attack patterns.,,,,,,,,,,,,,,
,Simultaneous Engagement: The raid is designed for multiple groups of Immortals to engage each of the four bosses concurrently.,,,,,,,,,,,,,,
,Strategic Boss Health Management: A key mechanic is to bring all four bosses to low health at roughly the same time and then defeat them in quick succession.,,,,,,,,,,,,,,
,"Defeating bosses too far apart in time will enrage the remaining bosses, making them significantly more difficult (this aspect is no longer relevant - Kion should be easy to complete)",,,,,,,,,,,,,,
,"Multiple Difficulty Levels: Kion's Ordeal has multiple difficulty levels, offering greater challenges and potentially better rewards for stronger Immortal factions.",,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,"Blessing of Daedessa: By completing Kion's Ordeal, the Immortals gain Daedassas Blessing, which allows them to earn 3 Aspirant Keys for completing 3 Elder Rifts each day",,,,,,,,,,,,,,
,"Dominance: Completing the raid grants a significant amount of Dominance, contributing to the Immortal reign's overall strength and potentially unlocking cosmetic rewards.",,,,,,,,,,,,,,
,Legendary Crest: The first completion of Kion in the week grants you am unbound Legendary Crest,,,,,,,,,,,,,,
,Aspirant Keys: Kion awards 15 Aspirant Keys,,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,Bring your highest DPS build or Support-Buff Build to finish the Tormentors quickly,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Corvus Expedition,,,,,,,,,,,,,,
,"The Corvus Expedition is a rather unique Raid Experience. You can start an expedition 3 times a week (Mo, We, Fr on 8-8:30pm).",,,,,,,,,,,,,,
,"Similar to the Assembly, it rewards you with 12 Aspirant Keys",,,,,,,,,,,,,,
,A minimum of 4 Immortals is required to start the Raid.,,,,,,,,,,,,,,
,The Raid has 5 stages and you receive a reward chest at the end of each stage.,,,,,,,,,,,,,,
,"At first, you have to pick up some stuff from in the area around the expedition guide to receive the first reward chest.",,,,,,,,,,,,,,
,In the second stage you have to protect a light source to get a second reward chest,,,,,,,,,,,,,,
,In the third stage you have to answer a trivia multiple choice quiz to receive a third reward chest,,,,,,,,,,,,,,
,Here are the questions / answers:,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Angels and Demons,,,,,,,,,,,,,,
,"The Maiden of Anguish, who relishes torment: Andariel",,,,,,,,,,,,,,
,Which Demon has never been among the three Prime Evils: Azmodan,,,,,,,,,,,,,,
,"Hell’s greatest general, the embodiment of sin: Azmodan",,,,,,,,,,,,,,
,"The Lord of Destruction, eternally at war: Baal",,,,,,,,,,,,,,
,"The Lord of Lies, never to be trusted, always in the shadows: Belial",,,,,,,,,,,,,,
,"The youngest of the three Prime Evils, but the greatest among them: Diablo",,,,,,,,,,,,,,
,The Lord of Pain and King of Maggots: Duriel,,,,,,,,,,,,,,
,This demon helped create the World of Sanctuary: Lillith,,,,,,,,,,,,,,
,"The eldest of the Prime Evils, seething with hatred: Mephisto",,,,,,,,,,,,,,
,"The embodiment of Hope, beloved by all angels: Auriel",,,,,,,,,,,,,,
,The weapon of the Archangel of Justice is: El’ Druin,,,,,,,,,,,,,,
,"The greatest warrior in all creation, the Archangel of Valor: Imperius",,,,,,,,,,,,,,
,This angel helped create humanity: Inarius,,,,,,,,,,,,,,
,The one who holds the scroll of fate: Itherael,,,,,,,,,,,,,,
,"The first leader of the Angiris Council, the Archangel of Wisdom: Malthael",,,,,,,,,,,,,,
,How many Great Evils were born into the Burning Hells: 7,,,,,,,,,,,,,,
,How many Archangels sat on the Angiris Council at the time of Sanctuary’s creation: 5,,,,,,,,,,,,,,
,Where are the angels of High Heaven born: Crystal Arch,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Diablo Lore,,,,,,,,,,,,,,
,How many moons shine down on Sanctuary: 1,,,,,,,,,,,,,,
,The Worldstone is known by each of these names except: The Crystal Spear,,,,,,,,,,,,,,
,Which ancient taught the druids their ways: Vasily,,,,,,,,,,,,,,
,This Immortal King worshipped by all barbarians: Bul-Kathos,,,,,,,,,,,,,,
,Southern Kehjan is covered by: Jungles,,,,,,,,,,,,,,
,The Second Immortal was named: Akeba,,,,,,,,,,,,,,
,This Mage Clan was the first to summon demons to Sanctuary: Vizjerei,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Riddles,,,,,,,,,,,,,,
,"I can fall without sound, and when I do, I coat the ground: Night",,,,,,,,,,,,,,
,So fragile it is always broken by a whisper: Silence,,,,,,,,,,,,,,
,Full of teeth but cannot bite. Vanity is my birthright: Comb,,,,,,,,,,,,,,
,"The more that are taken, the more that is left behind: Footsteps",,,,,,,,,,,,,,
,"Alive without breath. Cold as death. Never thirst, but always drink: Fish",,,,,,,,,,,,,,
,"My bristles give me no protection, and always point in the same direction: Brush",,,,,,,,,,,,,,
,"It has lakes but no water, mountains but no stone, and cities but no buildings: Map",,,,,,,,,,,,,,
,"I have an eye that does not see, and yet in hand mend endlessly: Needle",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Math Puzzles,,,,,,,,,,,,,,
,"A smith and a tailor play at dice. They bet 1 gold per game. The smith wins 3 bets, while the tailor wins 5 gold. How many games did they play: 11",,,,,,,,,,,,,,
,"27 rats are brown, 18 rats are black, and 14 rats are white. How many rats must the blind man kill to be sure he has killed a white rat: 46",,,,,,,,,,,,,,
,A barbarian kills 17 warriors. A sorcerer kills 18. A necromancer raises 6 from the dead. How many corpses lie on the ground: 29,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Lastly you have to connect 3 Poles by forming a human chain,,,,,,,,,,,,,,
,Then some monsters appear that you can easily kill to receive the final reward chest.,,,,,,,,,,,,,,
,The f....ing Expedition guy is the slowest walking man on earth - he should consider getting a horse.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Alley of Blood,,,,,,,,,,,,,,
,This is a unique and engaging PvP (Player vs. Player) game mode in Diablo Immortal that offers a more structured and team-based experience compared to the open-world PvP zones.,,,,,,,,,,,,,,
,"The PVP map is used for Shadow War and Vigil of Blades as well as for the limited-time-event ""Alley of Blood""",,,,,,,,,,,,,,
,The limited-time variant equalizes all players strength and only uses 6 Primary Gear Slots.,,,,,,,,,,,,,,
,Gameplay and Objectives:,,,,,,,,,,,,,,
,Team-Based PvP: Alley of Blood pits two teams of eight players against each other in a lane-style arena,,,,,,,,,,,,,,
,Guardians: An AI-controlled Guardian pushes forward for each team. Destroying him and letting your own guardian attack enemy towers is a key to victory,,,,,,,,,,,,,,
,"Towers: Each team has 2 towers defending each team's base. Sentry Towers defend themselves and deal damage to Guardians in their proximity first, then the player. ",,,,,,,,,,,,,,
,"Champion's Marks: Defeating enemy heroes, super minions, and towers drops special ""badges"" or ""Champion's Marks."" Collecting these marks strengthens your character, ",,,,,,,,,,,,,,
,"making you harder to defeat and increasing your damage output. You can have a maximum of 99 Champion’s Marks, with each one increasing your power and character’s size. ",,,,,,,,,,,,,,
,"Resurrection Mechanics: Upon death, players are automatically resurrected after a short period. The resurrection time typically increases as the match progresses.",,,,,,,,,,,,,,
,Movement Speed Boost: Players start the match with a temporary 5s boost to movement speed to facilitate early engagement.,,,,,,,,,,,,,,
,Destroy Ancient Heart The primary objective is to destroy the Ancient Heart in the opposite Side of the Alley,,,,,,,,,,,,,,
,"Limited Match Time: Matches have a time limit. If neither team reaches the victory point threshold before the time expires, the team with the higher score wins.",,,,,,,,,,,,,,
,Healing Wells / Bandage: There are respawning Wells that drop 3 Health Potions at strategic locations on the map. The bandage has a 60-second cooldown.,,,,,,,,,,,,,,
,"Special Skills: Before a match begins, players will pick one of the below Specialist skills to add to an additional Skill slot. ",,,,,,,,,,,,,,
,"Teams can’t have more than two players per Skills category, but those players can select the same sub-Skill. ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Category,Sub Category,Skill Effect,,,,,,,,,,,Tier,
,Focus,Anguish Brand,"Mark one enemy player for 6 seconds. The marked enemy will drop one of their Champion's Marks for every 5% Life they lose. 
When the mark expires, that enemy takes damage equal to 30% of the Life lost while marked.",,,,,,,,,,,C,
,Focus,Stone Hex,"Bestows a curse upon a target enemy player, turning them to stone and making them vulnerable to attacks
from friends or foes. The curse lifts after 6 seconds or if the target dies",,,,,,,,,,,B,
,Siege,Guardian's Call,"Summon a single guardian that will move forward, attacking enemy Sacred Guardians and structures.
The player must stay within proximity of the guardian, or it will stand still.",,,,,,,,,,,A,
,Siege,Siege Weapon,"Summons a turret at the player’s location that prioritizes targeting enemy structures,
dealing area of effect damage where it strikes. The turret self-destructs after 8 seconds.",,,,,,,,,,,A,
,Skirmish,Dwindlemurk,"Releases a fan-shaped blast of fog. Enemy players affected by the fog have their Max Life decreased by 20%,
and their size and damage are decreased by 30%. This effect lasts for 6 seconds",,,,,,,,,,,B,
,Skirmish,"Executioner's
Glare","Fires a torrent of energy in a line that pierce across the map. Deals damage to all enemies hit,
and players with less than 10% Life are killed instantly.",,,,,,,,,,,B,
,Support,"Blessing of
Momentum",Grant teammates immunity to loss of control and increase their Attack Speed for 4 seconds.,,,,,,,,,,,A,
,Support,Justice Shield,Generate a wall at the target location that absorbs projectiles that hit its front. Lasts for 6 seconds.,,,,,,,,,,,C,
,,,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,Objective Focus: prioritize destroying enemy Guardians and Towers while defending your own. Don't solely focus on player kills.,,,,,,,,,,,,,,
,Mark Collection: Actively seek out and collect Champion's Marks to increase your power and make it harder for the enemy team to defeat you.,,,,,,,,,,,,,,
,"Team Coordination: Communicate with your team to coordinate attacks, focus fire on high-priority targets, and strategize around Specialist Skill usage.",,,,,,,,,,,,,,
,Resource Management (Bandage Cooldown): Play cautiously and avoid taking unnecessary damage due to the limited healing available. Time your bandage usage wisely.,,,,,,,,,,,,,,
,Guardian Prioritization: Focus fire on enemy Guardians to clear a path for your own while protecting your Guardians from enemy attacks.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Conqueror / Tower Wars,,,,,,,,,,,,,,
,This is a recurring limited-time PvP event as well as the PVP map to defend Clan Towers in Diablo Immortal that offers a more strategic and territory control-focused experience compared to the standard Battlegrounds.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Gameplay and Objectives:,,,,,,,,,,,,,,
,"Limited-Time Event: Conqueror is a recurring limited-time PvP event, so it's not always available. 1 Keep an eye on in-game announcements to know when it's active.",,,,,,,,,,,,,,
,Large-Scale Territory Control (Usually 10v10 or similar): Conqueror typically involves two teams of players battling to control key strategic points across a larger map than the Battleground arenas.,,,,,,,,,,,,,,
,"Capture and Hold Towers: The primary objective is to capture and hold multiple Control Towers scattered throughout the map. These towers function as capture points, similar to flags in other territory control games.",,,,,,,,,,,,,,
,"Accumulate Points: Teams earn points continuously for each Control Tower they control. The more towers a team holds, the faster their point total increases.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Number of Towers,Points/s,,,,,,,,,,,,,
,2,3,,,,,,,,,,,,,
,3,4,,,,,,,,,,,,,
,4,6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
